"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"10000_people_100pct_vacinated"
"01/31/2022 19:57:32:154 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"10","100","false","10000","32","1.2133333333333334"
"5","100","false","10000","33","1.2083333333333333"
"4","100","false","10000","33","1.2933333333333332"
"2","100","false","10000","31","1.1083333333333334"
"3","100","false","10000","31","1.1633333333333333"
"6","100","false","10000","32","1.3316666666666668"
"9","100","false","10000","33","1.3033333333333332"
"1","100","false","10000","33","1.2033333333333334"
"7","100","false","10000","32","1.2866666666666666"
"4","100","false","10000","34","1.3716666666666666"
"8","100","false","10000","31","1.0733333333333333"
"5","100","false","10000","34","1.26"
"10","100","false","10000","33","1.28"
"2","100","false","10000","32","1.17"
"3","100","false","10000","32","1.23"
"9","100","false","10000","34","1.3633333333333333"
"6","100","false","10000","33","1.4133333333333333"
"7","100","false","10000","33","1.3566666666666667"
"1","100","false","10000","34","1.28"
"8","100","false","10000","32","1.1466666666666667"
"10","100","false","10000","34","1.3516666666666666"
"5","100","false","10000","35","1.33"
"4","100","false","10000","35","1.4366666666666668"
"2","100","false","10000","33","1.225"
"3","100","false","10000","33","1.2866666666666666"
"9","100","false","10000","35","1.415"
"6","100","false","10000","34","1.485"
"7","100","false","10000","34","1.4233333333333333"
"1","100","false","10000","35","1.3533333333333333"
"4","100","false","10000","36","1.53"
"8","100","false","10000","33","1.2016666666666667"
"10","100","false","10000","35","1.415"
"5","100","false","10000","36","1.3883333333333334"
"2","100","false","10000","34","1.2933333333333332"
"9","100","false","10000","36","1.485"
"3","100","false","10000","34","1.3433333333333333"
"7","100","false","10000","35","1.475"
"6","100","false","10000","35","1.565"
"1","100","false","10000","36","1.41"
"4","100","false","10000","37","1.5983333333333334"
"8","100","false","10000","34","1.2616666666666667"
"5","100","false","10000","37","1.455"
