"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"2000_people_100pct_vacinated"
"02/01/2022 14:08:12:070 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"2","100","false","2000","27","0.15833333333333333"
"1","100","false","2000","29","0.175"
"10","100","false","2000","26","0.13333333333333333"
"9","100","false","2000","26","0.13333333333333333"
"5","100","false","2000","25","0.16666666666666666"
"8","100","false","2000","25","0.15833333333333333"
"4","100","false","2000","27","0.1"
"6","100","false","2000","27","0.2"
"7","100","false","2000","28","0.175"
"2","100","false","2000","28","0.16666666666666666"
"3","100","false","2000","28","0.19166666666666668"
"1","100","false","2000","30","0.18333333333333332"
"9","100","false","2000","27","0.15"
"5","100","false","2000","26","0.16666666666666666"
"10","100","false","2000","27","0.15833333333333333"
"8","100","false","2000","26","0.15833333333333333"
"4","100","false","2000","28","0.11666666666666667"
"6","100","false","2000","28","0.21666666666666667"
"2","100","false","2000","29","0.175"
"1","100","false","2000","31","0.20833333333333334"
"7","100","false","2000","29","0.175"
"3","100","false","2000","29","0.20833333333333334"
"9","100","false","2000","28","0.15"
"5","100","false","2000","27","0.18333333333333332"
"10","100","false","2000","28","0.16666666666666666"
"8","100","false","2000","27","0.16666666666666666"
"4","100","false","2000","29","0.13333333333333333"
"2","100","false","2000","30","0.19166666666666668"
"6","100","false","2000","29","0.23333333333333334"
"1","100","false","2000","32","0.23333333333333334"
"7","100","false","2000","30","0.19166666666666668"
"3","100","false","2000","30","0.20833333333333334"
"10","100","false","2000","29","0.16666666666666666"
"5","100","false","2000","28","0.18333333333333332"
"9","100","false","2000","29","0.15833333333333333"
"4","100","false","2000","30","0.14166666666666666"
"8","100","false","2000","28","0.16666666666666666"
"2","100","false","2000","31","0.19166666666666668"
"7","100","false","2000","31","0.19166666666666668"
"1","100","false","2000","33","0.24166666666666667"
"6","100","false","2000","30","0.23333333333333334"
"3","100","false","2000","31","0.225"
"9","100","false","2000","30","0.15833333333333333"
"5","100","false","2000","29","0.19166666666666668"
"10","100","false","2000","30","0.18333333333333332"
"4","100","false","2000","31","0.15833333333333333"
"2","100","false","2000","32","0.2"
"8","100","false","2000","29","0.16666666666666666"
"7","100","false","2000","32","0.21666666666666667"
"1","100","false","2000","34","0.25"
"3","100","false","2000","32","0.225"
"6","100","false","2000","31","0.25"
"10","100","false","2000","31","0.21666666666666667"
"9","100","false","2000","31","0.15833333333333333"
"5","100","false","2000","30","0.23333333333333334"
"4","100","false","2000","32","0.16666666666666666"
"8","100","false","2000","30","0.16666666666666666"
"2","100","false","2000","33","0.2"
"1","100","false","2000","35","0.26666666666666666"
"3","100","false","2000","33","0.23333333333333334"
"7","100","false","2000","33","0.23333333333333334"
"10","100","false","2000","32","0.23333333333333334"
"6","100","false","2000","32","0.25833333333333336"
"4","100","false","2000","33","0.16666666666666666"
"5","100","false","2000","31","0.25833333333333336"
"9","100","false","2000","32","0.16666666666666666"
"2","100","false","2000","34","0.225"
"8","100","false","2000","31","0.16666666666666666"
"1","100","false","2000","36","0.2833333333333333"
"3","100","false","2000","34","0.25"
"7","100","false","2000","34","0.25"
"10","100","false","2000","33","0.24166666666666667"
"6","100","false","2000","33","0.275"
"4","100","false","2000","34","0.18333333333333332"
"5","100","false","2000","32","0.275"
"2","100","false","2000","35","0.23333333333333334"
"9","100","false","2000","33","0.175"
"3","100","false","2000","35","0.25833333333333336"
"1","100","false","2000","37","0.30833333333333335"
"10","100","false","2000","34","0.26666666666666666"
"7","100","false","2000","35","0.275"
"8","100","false","2000","32","0.175"
"6","100","false","2000","34","0.2833333333333333"
"4","100","false","2000","35","0.21666666666666667"
"2","100","false","2000","36","0.23333333333333334"
"1","100","false","2000","38","0.35"
"5","100","false","2000","33","0.2833333333333333"
"3","100","false","2000","36","0.26666666666666666"
"10","100","false","2000","35","0.2833333333333333"
"9","100","false","2000","34","0.18333333333333332"
"7","100","false","2000","36","0.3"
"8","100","false","2000","33","0.175"
"6","100","false","2000","35","0.2916666666666667"
"2","100","false","2000","37","0.25"
"4","100","false","2000","36","0.25"
"1","100","false","2000","39","0.36666666666666664"
"10","100","false","2000","36","0.2916666666666667"
"9","100","false","2000","35","0.2"
"5","100","false","2000","34","0.2833333333333333"
"3","100","false","2000","37","0.275"
"7","100","false","2000","37","0.31666666666666665"
"8","100","false","2000","34","0.19166666666666668"
"6","100","false","2000","36","0.325"
"2","100","false","2000","38","0.25833333333333336"
"1","100","false","2000","40","0.4"
"4","100","false","2000","37","0.25"
"10","100","false","2000","37","0.31666666666666665"
"5","100","false","2000","35","0.3"
"7","100","false","2000","38","0.3416666666666667"
"9","100","false","2000","36","0.225"
"3","100","false","2000","38","0.2833333333333333"
"2","100","false","2000","39","0.26666666666666666"
"6","100","false","2000","37","0.3416666666666667"
"8","100","false","2000","35","0.2"
